X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,class
kind_1,17.165847278010286,4.1761730710218865,351.4881423382729,3.815049007123306,group_1,16,79.7710386957492,134.63717830528066,-0.25642862818488366,-0.002741330223830775,160,1005,4.980300008996282,885.4021165367816,294.7137432792259,kind_3,101,0.7105941775153886,-4.580662818343618,1
kind_1,18.441438619845613,4.337841465754288,352.2021824949554,3.930939309771604,group_1,16,79.91935396432613,127.17676115694684,1.7164291174675528,0.0002683459958481969,170,1010,-2.4267802505295615,885.3932026955009,295.77417810731646,kind_2,100,9.786565291906378,3.6149736892484094,0
kind_3,17.01792296373852,6.035736669543642,355.06157206431595,3.7312189658529027,group_3,13,78.99584038976404,134.39022798045224,-0.7135202193738549,0.00014803455109820343,120,1010,-8.905361377317424,885.6466140760939,297.3910510259283,kind_1,104,-3.2678695426819537,-0.4276737084307417,0
kind_1,17.46541682799115,6.412580236831602,355.93932669300534,3.5504593266022577,group_1,17,80.5911476678219,131.40274674842297,-0.3191309540288283,-0.04154289914330933,110,1000,23.91467043978958,885.3956693368626,296.0089260550642,kind_1,104,4.874276297553368,7.351741068950438,1
kind_3,17.245433365467044,4.057169206327066,354.9203117769407,3.8822511584230477,group_3,12,79.81560476096716,130.58939793951438,-0.10315302614336751,0.02013650100883005,170,1020,-13.63880002657042,885.3931945984245,296.81386650783185,kind_3,101,14.134431350505395,1.9070808034566813,0
kind_1,19.13097037316984,5.194190057038603,353.70573464030497,3.670283741383443,group_1,17,80.18972868400004,134.63661331218907,-0.7072463618276578,-0.03381289883278998,110,1000,6.555935145890439,885.3947586504146,296.5852766910452,kind_1,105,0.0516873414617085,-17.44740967664709,1
kind_1,17.60252116406808,4.070481428959208,356.19229240906543,3.849299569341308,group_1,18,78.89791695316778,132.62224321380637,0.04379757711271514,-0.19002516726555557,100,1000,-3.2622533905453155,885.4452700910027,296.18879711460255,kind_1,105,1.656922735483213,14.205275945812335,1
kind_4,21.581176743935195,4.102934628193534,352.1574020556075,3.908696369662206,group_3,11,80.18720993970193,131.84128207816227,-0.4835618067192066,0.04663507434027368,170,1030,-10.653676206503505,885.6254191779067,296.4848503456766,kind_2,100,11.263238967337601,-1.854500032906167,1
kind_3,18.279731591146533,4.057405573262575,353.9940381973759,3.94623203338254,group_2,13,80.30621446733635,124.71819261561433,-0.6512393239663831,0.014250066269865183,160,1020,-5.440013319411419,885.640367246378,294.66624470138134,kind_2,101,9.479171266054493,-0.9689722560487481,1
kind_4,18.32664196684059,6.423892129583802,360.9080623270597,3.5928897044182255,group_3,10,78.9122354296941,124.70804366763875,-0.11908224954609026,0.10354665272504757,180,1030,0.37035508833326536,885.6482009077343,297.2548673623899,kind_2,100,-4.394112442764719,12.755903429765313,0
kind_2,40.4467059043198,6.424101549637154,353.0007820781471,3.755670625456069,group_1,16,79.95269848222442,124.7875864191738,-0.7103293723859164,-0.016467396855722252,120,1025,15.339354236702423,885.5777196371769,293.9388806189568,kind_2,104,3.0720571744465444,-4.085454269762388,1
kind_3,19.547531299011574,4.057334859463975,364.02777624440245,3.691386106106436,group_2,14,79.92628935101266,127.53849430678476,-0.2934512452316509,0.0027583858036069643,150,1020,3.980223666008767,885.6463544936283,297.1897896433742,kind_3,102,16.02915461785358,-9.138612880938696,1
kind_4,20.765005819788087,4.057169695219814,360.4236552683197,3.6704949455501525,group_3,12,79.93734821220347,134.5847417077284,-0.666159573954701,0.022558042909370364,170,1025,0.6806881907109709,885.6476062147458,295.56102254309167,kind_2,101,1.9448546797845903,1.8737694033561967,0
kind_4,17.626759266008204,5.476170963866751,354.0272661504301,3.6147376152767086,group_3,10,79.97612022984852,134.637517466072,-0.5900287639112243,0.1330182074651912,180,1030,1.5340317534188819,885.6422354284447,296.3535168791016,kind_2,100,8.79637490734692,-3.686195305655132,1
kind_3,17.044885400637813,4.0573043703665785,356.2030324038124,3.736669683648378,group_3,12,79.86123837676809,124.72324496795204,1.3141445027131369,0.0007256832382698717,120,1010,-0.7881651424432349,885.4638378140057,296.48141606950094,kind_1,104,14.08036583966144,-4.650758034857255,0
kind_1,21.610370436908486,4.081638404522409,367.0051513581783,3.898382517856292,group_1,17,79.55906273825066,134.63753296858076,4.462703200241181,-0.05353681267933667,100,1000,-15.899827242274434,885.393193687564,296.312962705975,kind_1,105,-1.937656747469,3.4454633437425954,1
kind_1,18.494764276917458,6.424102171306515,364.0879123844408,3.7594969184678253,group_1,17,79.7994570335482,134.6278462892574,-0.08003081232154204,-0.006675124871257506,170,1010,-0.5778349799016491,885.610074775403,295.583256415399,kind_2,100,-11.955711953352573,-18.2082329743643,0
kind_2,20.859813679017538,4.467764120333013,365.14546108043464,3.696871518289855,group_1,16,79.97986909485199,129.05155679246084,-0.5887154734459589,0.0015411887812527563,160,1020,5.973419188400116,885.642458604507,295.738617610168,kind_2,101,-4.354647484623694,-4.9921413089622435,1
kind_3,35.1606103929707,4.057236382108768,370.1303138020651,3.6293776669535633,group_1,13,80.5438179654189,124.70820698219408,0.9933898585491455,0.0012655514351560438,160,1030,5.721946257536095,885.6477270183457,297.130590887001,kind_2,101,16.53374329218699,-17.79632649900973,1
kind_3,17.09147209389007,6.3600805402298874,354.86730943755856,3.6432358598112073,group_3,14,80.33182595590033,134.49649446769726,-0.04457725729483466,0.0004040768833180146,130,1010,5.4976790657687005,885.4016462707752,296.64563250599014,kind_1,103,11.547455883549773,-5.109081259688007,1
kind_3,17.60667172464242,4.101956764469123,365.21765800862033,3.794674043729333,group_2,14,79.35255985545989,134.54247904427098,-0.5277005775407307,0.0029618480020327065,140,1015,-10.310664060932721,885.3943219701109,297.15197271599715,kind_3,102,2.2827847060150606,7.5551595653564405,1
kind_3,19.24090604320052,6.4240756298240935,351.563981315712,3.8382815302381403,group_2,13,79.57758125237082,124.70896656496397,-0.35304958158339983,0.006291578228670671,150,1015,13.131604534119656,885.6477880370156,294.12861520851936,kind_3,102,14.883351518493402,18.34011046514979,0
kind_2,22.585135176157948,4.057207502095867,354.34229398478413,3.6636209210359065,group_1,16,80.0637213631969,126.84879107854029,-0.590286922313565,0.002833230455958051,160,1020,11.009123954426496,885.3931936753056,296.4667443637545,kind_2,101,19.673549343312345,-10.115354014389847,0
kind_4,35.93329048891947,4.058251648648097,356.13751536948274,3.6108407091212458,group_3,10,79.52596986863762,134.31802533614865,-0.71179604701774,0.07919252754988612,180,1030,5.402920542154975,885.3931938594787,296.8944137232088,kind_2,100,22.57854537177612,3.1453482657052265,0
kind_1,19.166182553421113,4.0607528365993,364.49155598152606,3.701144745967999,group_1,17,79.00684716269504,124.73094773488859,-0.6666043076590442,-0.019015253968566452,120,1005,3.938789082612738,885.3932860028178,296.99596298106593,kind_3,104,-1.5362330029843765,9.335601060235168,1
kind_3,17.20752864716608,4.057770230089271,355.68351560518164,3.7332537708163356,group_2,14,79.53416450796328,124.92968681994807,-0.7029837917661849,0.0011711717974833323,130,1010,-5.489635375884238,885.4072488686091,296.72641380495764,kind_1,103,3.856749588815296,8.316195519274038,0
kind_4,32.17567272445684,4.12218645523396,355.5374399545266,3.549154775607763,group_3,10,80.31127480521448,126.71241175717091,1.7280894185312057,0.1024141555779426,180,1030,2.689573116627137,885.6482008958895,297.81459717219343,kind_2,100,5.719611469689353,4.102162017541831,0
kind_3,20.823155374386698,4.437157456776092,354.0144507161074,3.8056249716491246,group_2,12,78.7789990448698,124.70954230686925,1.6666320139765427,0.014467008099185717,170,1025,-0.6864492529418288,885.5741166809543,295.7727986346843,kind_3,101,12.968115933908855,-8.829027699603333,0
kind_3,20.891940682577115,4.057169117420612,364.1205770702408,3.874445184618774,group_3,11,79.78751077108014,134.62769959620653,2.4761747646582584,0.01045092303192857,150,1025,-13.908997783576936,885.3934620658405,295.03793873612324,kind_1,102,7.948976787369548,7.619574582065283,1
kind_3,17.926234329944716,4.058251789402327,356.5963977814043,3.720456846892189,group_2,15,79.78681449515362,131.3553123386252,-0.6314074328359022,0.0004418371282060657,130,1010,-2.2197323719338184,885.3932061318491,297.04726454834895,kind_3,103,5.819637393496741,9.689644770606394,1
kind_2,17.532907714997624,6.391967823325125,359.29266304424095,3.7679799585912446,group_2,15,78.93659793094773,124.70807064253442,0.05315435032472471,-0.0007367784047610193,130,1010,2.9018984919233985,885.6481467566149,295.73115909017093,kind_1,103,-5.174477685453632,6.8476081968720495,0
kind_2,19.161718071110258,6.424096868266444,362.5265066831546,3.708697725562288,group_2,15,79.27447006400361,134.6375323678775,0.7407387141929481,0.00040564370918633435,150,1020,2.2806854838242527,885.3970804777231,296.8539761015399,kind_3,101,8.697373927467186,13.38365416693495,1
kind_1,26.620507783111126,6.42411370048376,351.5996496358681,3.869424374448159,group_1,18,79.83949237702947,124.70914157656313,0.8798688148404303,-0.11630973821291858,100,1000,14.2906725582809,885.6402956585829,295.08315513358707,kind_1,105,9.015374801098389,-9.2182022514758,1
kind_1,17.45062566333974,4.076624226217139,353.22421842277083,3.82609242940221,group_1,18,79.4897914966486,134.63695371017212,-0.5680699442155124,-0.12110945888211389,100,1000,2.2748492902527406,885.3931987497247,296.67759259281127,kind_1,105,13.07752011089725,11.184449546458415,1
kind_3,17.94837806448566,4.070899745910205,360.7748001771615,3.8280647961780936,group_2,14,80.24376241319946,125.978734194513,-0.6924352273967691,0.001540062959332932,130,1010,-1.3014899394873567,885.3935518172973,296.9852230779733,kind_3,103,16.373260937736266,-5.446277671355607,0
kind_2,24.354607470049977,6.422691302260487,353.2119340828323,3.777521346872846,group_1,16,79.50567120890047,127.38126475106364,-0.7073894814167837,-0.012371192175526267,120,1010,3.949314455959494,885.4533872230234,296.481606612758,kind_2,104,-4.189733784940595,-0.8936084984310679,0
kind_3,17.61029716898783,5.9156931405916975,362.2279831307392,3.958688269676721,group_2,14,79.54488544551509,134.55805777123481,-0.7176403186632184,0.0017140411549494902,130,1010,-0.9709531806612556,885.6480705801337,293.92159125025546,kind_3,103,11.229955795347022,-2.5087457609568253,0
kind_4,19.14491949593953,6.394735650201296,364.1333643577926,3.685594972863804,group_3,11,79.70033504078357,134.63674306638507,-0.0505965767156472,0.00017432254048916645,110,1015,-4.4474318900455545,885.6480433546437,296.84804204558196,kind_1,105,-8.624288353500795,13.606537232465765,1
kind_3,26.58130359639993,4.057174280308226,352.753566728966,3.8181669844328954,group_1,13,79.35932848764128,134.6071145030657,-0.622423953841778,0.0003337328765310274,140,1020,-9.865118152967431,885.3931938165038,296.5218260624952,kind_2,102,1.8645029065249081,8.187949816477042,0
kind_1,17.974990658393946,6.423479716413252,367.3510900507133,3.7658696079337246,group_1,17,78.96640455468676,124.70839482047852,-0.4411844552413049,-0.020203349050635106,120,1005,7.891322031895595,885.6427402269405,296.21183950646855,kind_3,104,-3.1542090223720036,9.526670860719484,1
kind_1,17.803488534847567,6.289075697047114,357.77789747469586,3.7470231774349605,group_1,16,78.68605257748118,126.24424935945943,-0.7166046081429177,-0.024194758226336172,110,1005,5.985250072332266,885.4597378970723,296.11957972826144,kind_1,105,5.2075025727921895,8.105580455642906,1
kind_3,17.01383031460923,6.424059104941673,372.3071751686474,3.544019489059808,group_3,13,80.01020559775294,130.76363706772995,-0.0006610158037628358,0.006558544832196254,150,1020,5.1619662573477,885.6457113150834,297.2199938806795,kind_1,102,-6.772245857284978,6.390371140703654,1
kind_2,19.2324740388354,6.423704046771427,355.8831755058758,3.8303770590520956,group_2,14,80.3749242109019,132.6889021915425,-0.5969068170948719,0.00040604155256209693,130,1010,-6.281466036551789,885.3958655673963,297.1899483612727,kind_3,103,1.1542669181377114,-10.363388002056194,0
kind_1,17.327274491852954,4.090053651665216,356.2077233607399,3.6603121841441215,group_1,17,80.51400742217471,134.636001249024,3.9146257864497227,0.025754582536204104,180,1025,-7.926631816280724,885.3931937076147,295.6814179817907,kind_2,100,-7.080273333425805,-18.768217365002133,0
kind_2,17.18159596068774,4.18851723342739,362.7199007434835,3.835528624877928,group_2,14,79.62316410972633,124.70804763897392,-0.5505730594650405,0.0015513291223944374,140,1010,-5.372947202230465,885.6429545361927,296.9779597440963,kind_3,103,7.811481971296829,-8.780761693868143,0
kind_4,18.216841879969856,6.334909269895874,369.5824648092866,3.729416690463034,group_3,11,79.26114413594767,134.05023765514161,-0.7165082030652975,0.00459596494865157,110,1020,-5.548814787076691,885.6481048493793,296.4684071791664,kind_1,104,0.11249296412315468,5.209798828995135,0
kind_1,20.206891834562636,4.0755418236971614,365.71313402639294,3.8030019012444205,group_1,18,79.08923518095983,134.3362769760659,-0.6623573690234947,-0.10802973982750846,100,1000,7.1353636047327145,885.3932680169963,296.0002162927553,kind_1,105,-3.035683464265758,1.251177303337184,1
kind_2,29.072058610845588,6.424082724643017,361.41539542175707,3.6872342360042487,group_1,15,80.10539509691759,124.77007029227056,-0.014806676920399171,0.0012263574494022205,160,1025,7.964441451650298,885.6482005207511,295.8099513060998,kind_2,101,-5.084900139040136,13.55597106851181,1
kind_1,24.805263880751014,4.057272821382132,355.7433291530032,3.6661190202107843,group_1,16,79.73904654457074,134.63696561979944,4.301140798674076,-0.015671032512944286,150,1020,-11.662286127811022,885.3931957198052,298.15402474366823,kind_3,101,-8.565538901869814,1.828518141877944,1
kind_4,17.085758501011988,4.1722099327868465,359.5087781743398,3.6126915579946344,group_3,10,80.21730661859687,134.58850972764193,-0.6845901511778352,0.1499297766622489,180,1030,3.959773795632698,885.6022451147891,296.40039998529005,kind_2,100,14.66990565634286,-5.49229100377213,0
kind_4,17.8894697465698,4.063068299893118,363.3366077802257,3.773047535321081,group_3,10,80.0226914141216,124.70804452549187,1.2366655575199776,0.5774200261264892,180,1030,5.313236404798025,885.6473359911658,295.7594203574781,kind_2,100,18.753625236572752,15.568221646190684,1
kind_3,23.821756357561394,6.424112616284466,352.83709624024544,3.698857438431652,group_2,13,79.64886500622619,132.41093429708042,-0.7121986513618809,0.0004645904253543273,140,1020,17.26563038816706,885.6446435389197,295.6840555443484,kind_2,103,17.055909471957627,16.2802424038943,1
kind_3,32.42285345976011,4.057196413048867,356.69478822741667,3.6295890294644315,group_1,13,80.5741108032586,124.76499343848587,-0.3354013620944265,0.0003450834665412187,150,1025,-1.3806727091665456,885.5170364259928,297.78715497953084,kind_2,102,15.419623004707738,7.397250630490349,1
kind_3,45.360576303553614,6.422109492898559,356.6864380998152,3.858253537465709,group_1,13,80.59705280695931,131.90444427810257,-0.5647691435251072,0.00010553389856571845,160,1030,-10.786703026671798,885.3984609228856,296.96027097954,kind_2,101,-18.950032246185412,17.739913674851298,0
kind_4,26.405819251265168,4.057394905268875,353.75710678190416,3.7764640661215134,group_3,10,79.24766201730094,133.95671265313786,0.9503160692204178,0.089692796911918,180,1030,-1.727963206682357,885.6380123459279,296.21466372536804,kind_2,100,16.763388733809283,3.9825013814684485,1
kind_4,17.519289774354775,6.281429727886543,355.5436661478107,3.7872142698692532,group_3,11,79.56874633350691,129.98811531750766,0.3367421325874798,0.042246661645945566,170,1025,-3.438709419298383,885.3947428894476,296.548721977697,kind_3,100,20.81670101880304,-6.034903378605462,0
kind_2,22.201064875380176,4.08106920966278,354.10387781717446,3.752236051027449,group_1,16,79.22851802273797,134.62811531219717,-0.7043690006976039,-0.012729000837195702,120,1005,-11.142946773884178,885.6481773663381,296.7827972583899,kind_3,104,-14.134107257773508,16.00729036018473,0
kind_1,25.63622159953849,4.060116849520821,368.2595903668127,3.8908570897722914,group_1,17,79.26272148238137,131.86526321584975,-0.6281457632135371,-0.0007244791990449827,170,1025,-14.196535620763019,885.3939237252592,296.5391508240294,kind_2,100,-12.267677159119927,10.221041722646858,1
kind_4,17.406072543676135,4.061215204483359,351.253792060641,3.676191548518708,group_3,10,78.99656634383247,124.72304176835824,1.173408882015612,0.05869251053731499,180,1030,11.320839296195697,885.5537936380213,296.3131336946904,kind_3,100,24.819436399261708,12.94494966502599,0
kind_1,20.097115841267986,6.424067250151067,354.82793868900256,3.867341966264592,group_1,16,80.51153549430518,124.70917175506602,-0.2578313302446485,-0.007285514455483395,150,1005,-0.3231832768083049,885.648129830194,296.2271005697504,kind_2,101,-7.713584901180799,-8.197665373931505,0
kind_1,17.60848579356344,4.104028156057345,356.2095144125254,3.7861393523281572,group_1,18,79.77160891643885,124.70811886211516,-0.10212701383598749,0.012534250699841914,180,1025,0.7406291874217634,885.6481998169729,295.8148133928408,kind_2,100,-8.756377835435831,-8.179163776978555,0
kind_2,18.411446973682693,6.423533958721356,353.2474737931729,3.806934268114844,group_1,16,79.66479218182786,130.7621894848555,-0.5850163664984525,0.0003755473532382256,160,1010,7.7899049273681396,885.6371415647283,294.6994962899543,kind_2,101,-8.27929301023162,10.896265160996993,1
kind_4,19.81611304605788,4.05745894597674,356.8862983117868,3.7896136791043626,group_3,10,80.25185591216346,124.70807274096488,0.2571826530245795,0.03128497520128443,120,1025,-7.840477094675023,885.6263370381905,297.1254387726077,kind_1,104,20.071925951486314,2.4298034357272567,0
kind_1,34.15636490916819,4.209677270526007,355.69343448302317,3.761008646798164,group_1,17,80.61637328649691,134.63431321453947,-0.6348114102232502,-0.03502288328578611,110,1010,16.119166668059176,885.6340112081555,294.37202364462263,kind_2,104,15.770774287684198,-6.480946236217247,1
kind_2,18.787486418367926,5.104710244769222,354.6587765462813,3.7551783734843815,group_2,15,78.9644305036811,134.59394763001825,0.31271056459814295,0.0004039910047493292,150,1015,-7.986967296730942,885.3932129964326,296.67494237136265,kind_3,102,-8.733404120635264,2.804150377784883,1
kind_3,17.72748619116056,4.057195599388281,354.2833543350809,3.7152490129148386,group_2,15,80.24078531779675,130.2385824934533,-0.7080278869837154,0.0005985608346755613,130,1010,5.3415900542460015,885.3937031488596,295.4560021138046,kind_3,103,6.8101812732264815,3.5615915928176927,1
kind_4,22.180293138887603,6.09616498881602,351.6149475695691,3.7210271590021238,group_3,11,79.13705765698731,134.42877343265897,1.2520779400010529,0.04794555072854587,170,1030,-15.14097606381409,885.6462319138974,297.22222696759025,kind_2,100,-10.048925003854297,0.4030190993079945,0
kind_3,17.170732085320267,6.424050663964674,357.24046146375014,3.5677098095705206,group_3,14,79.53906793982517,134.2667483433583,-0.6987700001630871,0.00040033347994769455,130,1015,-7.298275913606114,885.6449818410173,298.17178606389336,kind_1,103,-16.92196991174989,9.220580958952505,1
kind_3,19.0645287188285,6.424005456252801,354.8062922590782,3.534474170032412,group_3,12,80.1727568904359,125.51937374244358,-0.7171267601279949,-0.006640735792273602,110,1010,4.229197623360053,885.6477910768498,297.6529711717056,kind_1,105,-4.942432322648222,-1.8462420373387605,1
kind_3,23.258837311333796,5.878044130528247,351.8408259578368,3.7647456531436316,group_2,13,79.14910635231081,124.93220787472401,-0.6861108668761732,0.000331840723799884,130,1020,1.6358453008668024,885.4362013969575,295.46142794798214,kind_2,103,0.20079470611761252,-3.22780713786805,0
kind_2,18.419297702051153,6.366709961960601,351.74491252150955,3.824187837505351,group_2,15,79.20789432417313,134.63406631468033,-0.6628552421507151,-0.002280922508279201,130,1005,7.3439164114709055,885.4217904591967,295.2652793915162,kind_3,103,3.112188743908148,10.036177587016681,0
kind_1,19.474002052012363,6.394963552134098,355.1631934174694,3.842914556796585,group_1,18,78.6725279546247,132.45082955584314,-0.4187461496788859,-0.08524457932991965,100,1000,-4.26111054103167,885.5808514528464,296.27826577297947,kind_1,105,-0.1729762438209579,-5.482715662958034,1
kind_1,17.072841863821704,4.1205827318726325,354.70954835635143,3.650468163177702,group_1,17,80.07143733969936,126.10418736166339,-0.6976344478168124,0.00040721084329021297,170,1010,0.2433071654561525,885.6258422405654,296.4732685594736,kind_2,101,-10.89915461867993,-9.31228341951473,1
kind_3,20.80760689522132,4.795124514792544,360.0076878755166,3.8553958000088833,group_3,12,79.09434699514023,134.20653864195006,-0.7112298598481246,0.0004228491531178479,120,1015,-4.916455222581865,885.5436078294957,295.5342876729598,kind_3,104,0.8899072666000731,-11.38648278865691,1
kind_1,17.658035398986236,4.870725958216744,370.2160249131345,3.7971223804587053,group_1,17,78.9678570588829,124.70813348527132,1.6887146907580186,0.00021852163854805653,170,1020,9.851525223361667,885.6481099484272,294.9445529451063,kind_2,100,-7.312164353959299,-10.245900872670106,0
kind_3,21.614784970793487,6.423269667975449,351.28769360248054,3.890385282566383,group_3,12,78.85553566654482,124.74427013661592,1.0855182047025365,0.01690007546021261,160,1025,-12.335193377803078,885.5654805758552,296.2274760318202,kind_2,101,10.573656239091275,10.559255993142651,0
kind_3,18.393984383801588,5.299742206621598,357.79991863898755,3.819909756711411,group_2,13,79.9501756899239,133.97856087561243,0.25165121914462296,0.016683457734313893,170,1025,-8.159133235122063,885.5182998147466,295.43560779176397,kind_2,101,-12.742185024082268,-3.7333937873664573,0
kind_1,17.24576476938509,4.501794893516317,356.4580758601387,3.676267593772566,group_1,17,79.25832239357261,124.82389121116945,-0.712957440745708,-0.03034495181269783,110,1000,-1.423572955578678,885.3932227261027,298.1891184544389,kind_1,104,8.172006445080875,3.489297223448676,1
kind_3,18.689868911693942,4.0573748030795285,361.06338835512935,3.9578311747531303,group_3,12,79.86749179737438,124.70826654071988,-0.5801931866848905,0.012910822770335211,160,1020,-2.9880471856444983,885.45279965853,295.29895239158105,kind_3,102,22.547084414662667,6.276138014890733,1
kind_2,17.005832216703354,6.4241137316005466,364.22568070211025,3.7890931598487403,group_2,14,79.75680209879518,129.20963173768487,-0.6018465791245976,0.0002891273126311856,130,1010,-0.6513009319144714,885.6482010805446,295.6446698977833,kind_3,103,-10.740327946460809,-2.2665875307055625,0
kind_4,17.11466995615482,4.059124529026214,355.7124426340574,3.5181073436082686,group_3,10,80.64245056793135,124.91656065949637,-0.6113075323569777,0.2446684966612742,180,1030,0.7905399394027304,885.6466080813722,296.8416028094996,kind_2,100,0.4064227102786555,-9.213500045454149,0
kind_2,17.030425931560828,5.425805823084252,361.02808751548,3.6711334497182126,group_2,15,80.1657088465386,133.80504749064687,0.4599637539280393,0.0006068268642284184,150,1015,5.959378973241667,885.4919301851577,297.24875498105666,kind_1,102,11.882030329218832,7.116361560361955,1
kind_3,18.324309177086356,4.156224727817946,357.3230871398049,3.694296378997598,group_2,14,78.62604430744466,133.690846693942,-0.7039350894143765,0.0011764710308323676,140,1015,-0.7125342070316977,885.4335750829565,296.99342956172046,kind_3,103,1.126183906607169,-9.352591494196941,1
kind_1,17.037971900084912,5.8210845188031906,357.86197201601726,3.8469633605734805,group_1,18,80.06277471931067,133.1004377675475,-0.5632229189766165,-0.23848364494605437,100,1000,-1.9242044532550595,885.4039860140218,296.61224469673516,kind_1,105,-10.054170447260805,11.044253046691038,1
kind_3,17.171402412666236,6.414701514763429,356.70106696141727,3.745654888281442,group_2,14,79.80458312959,124.71191228512626,-0.09323672215827232,0.0008984533324260512,140,1010,4.851342591447699,885.646789470111,296.4070041093579,kind_1,103,-0.3976603979455775,-14.238454786804793,0
kind_1,17.07139037163552,6.423851004740556,359.2221018270048,3.7589718274728825,group_1,16,79.95117749988657,125.04378260226088,0.5845522210727696,-0.011657314392449731,120,1005,22.231748209397114,885.5608049642173,294.9088584200395,kind_1,103,19.492230395076838,1.6761176971237097,1
kind_1,23.489786012104734,6.319527834373002,356.32834060011595,3.893115411688118,group_1,17,79.76432575959285,133.95203127681816,-0.7076987595094173,-0.00014008033071887533,170,1020,4.141690486733359,885.3931936836509,295.9329266985085,kind_2,100,15.665853750558,9.99948179547455,1
kind_3,17.15647861048923,6.423195739363625,356.012477099193,3.934725057620931,group_3,12,79.45542875419919,129.17335981574655,-0.6856664497131906,0.016320658226764522,160,1020,6.738104140968929,885.4087623466793,294.3721918047922,kind_3,101,23.061071752462603,-19.29829233835858,0
kind_1,18.059137886176327,6.415241355660908,356.2949771015952,4.005366566818741,group_1,18,80.48287021918205,130.1330155494758,-0.46589551875375657,-0.06442991048295005,100,1000,-14.274090192660925,885.3933417934094,296.1363357205668,kind_1,105,-4.7918287177923125,4.677057344560081,1
kind_2,17.09811102428327,6.424113480528289,363.0772810521042,3.6982086011005744,group_2,16,80.38197523696482,124.8949329123449,-0.1925191689445934,0.0004275545125689709,160,1015,13.083320382939643,885.6458947868714,295.88760479245224,kind_3,101,8.383091477682473,-5.167821912297489,0
kind_3,17.003748774602336,4.426012250865773,363.8713356278093,3.851020072354129,group_3,12,80.4388762636659,124.71071706001447,0.4604740156703895,0.028457839140404676,170,1025,-10.411423561274756,885.633675357513,297.41041318362016,kind_2,100,5.443140488794292,14.627783041908048,1
kind_4,28.300552484984355,6.4239704592283315,357.95385230410534,3.740658401159461,group_3,11,79.77606292616045,124.74780106029512,1.8438829886420902,0.00018011673449698441,110,1025,3.3356516836515615,885.6481990896284,296.5418831810287,kind_1,105,11.717679721772285,5.456963261868767,0
kind_4,34.97196369140225,5.218675810158194,364.451097923486,3.890582058982369,group_2,11,80.33380060936307,134.63604403298973,0.9035095964146311,-0.002566936396457231,110,1025,-4.3831167457900895,885.3932043822994,295.0306071412673,kind_2,104,8.911332404008988,4.829309541712185,0
kind_1,20.305419029559125,6.401453231765732,359.9451585875753,3.7804537059772114,group_1,17,79.11053970267758,131.16133288375738,0.5294490176676474,-0.025120805054242946,160,1005,-6.054949827371887,885.3931936759333,297.59121832886734,kind_2,101,3.6899954138210314,7.660803799546647,0
kind_2,16.99782837354603,4.605360813699863,353.4429660102992,3.8853240203871757,group_2,16,79.93274200524407,127.3891767781258,-0.518544247710415,-0.00029923064321701534,150,1005,-8.907241489153616,885.5191749457608,296.7734119731632,kind_3,101,-2.167873064304117,13.393046906808957,0
kind_3,19.55893135807065,4.070750513406804,361.73685344712504,3.791725371029603,group_3,12,80.5910822406929,134.6315710155294,-0.7060778474195264,0.012229050043974008,160,1020,7.692352646995267,885.3932151783763,294.67586691210795,kind_3,102,28.559394273175258,-5.688028825457834,1
kind_4,38.476415234707844,6.260994328813855,357.76749721784944,3.6856130391662654,group_3,10,80.47272453772909,134.63684209130858,-0.697796891653689,0.049669791317478396,170,1030,-7.347428771508364,885.6276652438858,296.8672032061088,kind_2,100,9.335371227347975,-19.53803889622303,0
kind_4,18.69113773677533,6.423057074340944,353.09129407741256,3.864097559401414,group_3,10,80.02854089230323,124.7320696105824,-0.702998176653278,0.06432571705044406,180,1030,-13.774478460384737,885.4951092808957,296.80471768382415,kind_2,100,3.3703374520939127,-6.3936860436578105,0
kind_2,17.033170559748033,4.7259822593911185,357.8275543609216,3.733162897576819,group_2,16,80.02707344344891,134.63698524142114,-0.6460052998391681,-0.0075326865942729505,120,1005,-8.726201800416709,885.4818249068436,295.7314272683334,kind_1,104,-12.054954872857842,3.3024256364602107,1
kind_2,17.26072062695759,4.057667058143821,357.3272185084046,3.710457980803786,group_2,16,78.6946300232725,134.42690252269455,-0.672453148297569,-0.011613111725822824,120,1005,10.968221213853568,885.3984992052359,296.04289414803264,kind_1,104,-3.4165220879449816,-5.021203897414319,1
kind_3,23.62411452551963,6.4240684896255145,365.5093010585247,3.6602582346367925,group_2,13,79.14704493427469,134.6176735902999,-0.6974892556248776,0.0003747416563262571,130,1025,-5.578817652667344,885.4775515038742,297.9349456223096,kind_2,103,-2.4677627935761697,-7.076025009130981,1
kind_1,20.482190623669158,6.416831422960499,353.148096953821,3.8036671131975877,group_1,17,79.40453346382438,134.61019646516064,-0.6571492969447481,-0.029202120834373756,110,1005,11.550395146763384,885.3932427170668,296.03153923574416,kind_3,105,27.69725030028028,5.87276617260059,1
kind_1,18.269351631131443,6.424107968498126,351.5875570282292,3.651525911074027,group_1,18,79.70808398112267,124.91786658786073,-0.5172334089642829,-0.08076467728969192,100,1000,13.672279768017146,885.6481583025244,296.5362234607267,kind_1,105,-0.7663351232128095,-2.573108480885966,1
